"ObjectClass","Name","whenCreated","whenChanged","DistinguishedName"
"attributeSchema","ms-DS-Claim-Possible-Values","1/15/2016 11:23:10 AM","1/15/2016 11:23:10 AM","CN=ms-DS-Claim-Possible-Values,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","ms-WMI-UintSetParam","1/15/2016 11:23:18 AM","1/15/2016 11:23:18 AM","CN=ms-WMI-UintSetParam,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Claim-Shares-Possible-Values-With","1/15/2016 11:23:11 AM","1/15/2016 11:23:11 AM","CN=ms-DS-Claim-Shares-Possible-Values-With,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Claim-Shares-Possible-Values-With-BL","1/15/2016 11:23:11 AM","1/15/2016 11:23:11 AM","CN=ms-DS-Claim-Shares-Possible-Values-With-BL,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","FRS-DS-Poll","1/15/2016 11:22:42 AM","1/15/2016 11:22:42 AM","CN=FRS-DS-Poll,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Organization","1/15/2016 11:23:19 AM","1/15/2016 11:23:19 AM","CN=Organization,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Claim-Source","1/15/2016 11:23:12 AM","1/15/2016 11:23:12 AM","CN=ms-DS-Claim-Source,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Organization-Name","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=Organization-Name,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Claim-Source-Type","1/15/2016 11:23:12 AM","1/15/2016 11:23:12 AM","CN=ms-DS-Claim-Source-Type,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Organizational-Person","1/15/2016 11:23:19 AM","1/15/2016 11:23:19 AM","CN=Organizational-Person,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","ms-DS-Claim-Type","1/15/2016 11:23:21 AM","1/15/2016 11:23:21 AM","CN=ms-DS-Claim-Type,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Organizational-Role","1/15/2016 11:23:19 AM","1/15/2016 11:23:19 AM","CN=Organizational-Role,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Claim-Type-Applies-To-Class","1/15/2016 11:23:11 AM","1/15/2016 11:23:11 AM","CN=ms-DS-Claim-Type-Applies-To-Class,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Organizational-Unit","1/15/2016 11:23:19 AM","1/15/2016 11:23:19 AM","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","ms-DS-Claim-Type-Property-Base","1/15/2016 11:23:21 AM","1/15/2016 11:23:21 AM","CN=ms-DS-Claim-Type-Property-Base,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Organizational-Unit-Name","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=Organizational-Unit-Name,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","ms-DS-Claim-Types","1/15/2016 11:23:21 AM","1/15/2016 11:23:21 AM","CN=ms-DS-Claim-Types,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-COM-DefaultPartitionLink","1/15/2016 11:22:45 AM","1/15/2016 11:22:45 AM","CN=ms-COM-DefaultPartitionLink,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","organizationalStatus","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=organizationalStatus,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Claim-Value-Type","1/15/2016 11:23:11 AM","1/15/2016 11:23:11 AM","CN=ms-DS-Claim-Value-Type,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","ms-WMI-UnknownRangeParam","1/15/2016 11:23:18 AM","1/15/2016 11:23:18 AM","CN=ms-WMI-UnknownRangeParam,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Original-Display-Table","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=Original-Display-Table,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","ms-DS-Claims-Transformation-Policies","1/15/2016 11:23:21 AM","1/15/2016 11:23:21 AM","CN=ms-DS-Claims-Transformation-Policies,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","ms-WMI-WMIGPO","1/15/2016 11:23:18 AM","1/15/2016 11:23:18 AM","CN=ms-WMI-WMIGPO,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Original-Display-Table-MSDOS","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=Original-Display-Table-MSDOS,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","ms-DS-Claims-Transformation-Policy-Type","1/15/2016 11:23:21 AM","1/15/2016 11:23:21 AM","CN=ms-DS-Claims-Transformation-Policy-Type,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Mscope-Id","1/15/2016 11:22:55 AM","1/15/2016 11:22:55 AM","CN=Mscope-Id,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Other-Login-Workstations","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=Other-Login-Workstations,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Cloud-Anchor","1/15/2016 11:23:14 AM","1/15/2016 11:23:14 AM","CN=ms-DS-Cloud-Anchor,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Msi-File-List","1/15/2016 11:22:55 AM","1/15/2016 11:22:55 AM","CN=Msi-File-List,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Other-Mailbox","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=Other-Mailbox,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","ms-DS-Cloud-Extensions","1/15/2016 11:23:21 AM","1/15/2016 11:23:21 AM","CN=ms-DS-Cloud-Extensions,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Msi-Script","1/15/2016 11:22:55 AM","1/15/2016 11:22:55 AM","CN=Msi-Script,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Other-Name","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=Other-Name,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Cloud-IsEnabled","1/15/2016 11:23:14 AM","1/15/2016 11:23:14 AM","CN=ms-DS-Cloud-IsEnabled,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Msi-Script-Name","1/15/2016 11:22:55 AM","1/15/2016 11:22:55 AM","CN=Msi-Script-Name,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Other-Well-Known-Objects","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=Other-Well-Known-Objects,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Cloud-IsManaged","1/15/2016 11:23:14 AM","1/15/2016 11:23:14 AM","CN=ms-DS-Cloud-IsManaged,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Msi-Script-Path","1/15/2016 11:22:55 AM","1/15/2016 11:22:55 AM","CN=Msi-Script-Path,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Owner","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=Owner,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Cloud-Issuer-Public-Certificates","1/15/2016 11:23:14 AM","1/15/2016 11:23:14 AM","CN=ms-DS-Cloud-Issuer-Public-Certificates,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Msi-Script-Size","1/15/2016 11:22:55 AM","1/15/2016 11:22:55 AM","CN=Msi-Script-Size,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Package-Flags","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=Package-Flags,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","MSMQ-Authenticate","1/15/2016 11:22:55 AM","1/15/2016 11:22:55 AM","CN=MSMQ-Authenticate,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Package-Name","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=Package-Name,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","MSMQ-Base-Priority","1/15/2016 11:22:55 AM","1/15/2016 11:22:55 AM","CN=MSMQ-Base-Priority,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Package-Registration","1/15/2016 11:23:19 AM","1/15/2016 11:23:19 AM","CN=Package-Registration,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","MSMQ-Computer-Type","1/15/2016 11:22:55 AM","1/15/2016 11:22:55 AM","CN=MSMQ-Computer-Type,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Package-Type","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=Package-Type,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","MSMQ-Computer-Type-Ex","1/15/2016 11:22:55 AM","1/15/2016 11:22:55 AM","CN=MSMQ-Computer-Type-Ex,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","MSMQ-Configuration","1/15/2016 11:23:18 AM","1/15/2016 11:23:18 AM","CN=MSMQ-Configuration,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","MSMQ-Cost","1/15/2016 11:22:55 AM","1/15/2016 11:22:55 AM","CN=MSMQ-Cost,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","MSMQ-CSP-Name","1/15/2016 11:22:55 AM","1/15/2016 11:22:55 AM","CN=MSMQ-CSP-Name,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","MSMQ-Custom-Recipient","1/15/2016 11:23:18 AM","1/15/2016 11:23:18 AM","CN=MSMQ-Custom-Recipient,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","MSMQ-Dependent-Client-Service","1/15/2016 11:22:55 AM","1/15/2016 11:22:55 AM","CN=MSMQ-Dependent-Client-Service,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","MSMQ-Dependent-Client-Services","1/15/2016 11:22:55 AM","1/15/2016 11:22:55 AM","CN=MSMQ-Dependent-Client-Services,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","MSMQ-Digests","1/15/2016 11:22:55 AM","1/15/2016 11:22:55 AM","CN=MSMQ-Digests,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","MSMQ-Digests-Mig","1/15/2016 11:22:55 AM","1/15/2016 11:22:55 AM","CN=MSMQ-Digests-Mig,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","MSMQ-Ds-Service","1/15/2016 11:22:55 AM","1/15/2016 11:22:55 AM","CN=MSMQ-Ds-Service,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","MSMQ-Ds-Services","1/15/2016 11:22:55 AM","1/15/2016 11:22:55 AM","CN=MSMQ-Ds-Services,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","MSMQ-Encrypt-Key","1/15/2016 11:22:55 AM","1/15/2016 11:22:55 AM","CN=MSMQ-Encrypt-Key,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","FRS-Extensions","1/15/2016 11:22:42 AM","1/15/2016 11:22:42 AM","CN=FRS-Extensions,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","MSMQ-Enterprise-Settings","1/15/2016 11:23:18 AM","1/15/2016 11:23:18 AM","CN=MSMQ-Enterprise-Settings,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","FRS-Fault-Condition","1/15/2016 11:22:42 AM","1/15/2016 11:22:42 AM","CN=FRS-Fault-Condition,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","MSMQ-Foreign","1/15/2016 11:22:55 AM","1/15/2016 11:22:55 AM","CN=MSMQ-Foreign,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","FRS-File-Filter","1/15/2016 11:22:42 AM","1/15/2016 11:22:42 AM","CN=FRS-File-Filter,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","MSMQ-Group","1/15/2016 11:23:18 AM","1/15/2016 11:23:18 AM","CN=MSMQ-Group,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","FRS-Flags","1/15/2016 11:22:42 AM","1/15/2016 11:22:42 AM","CN=FRS-Flags,CN=Schema,CN=Configuration,DC=LAB,DC=local"
